Time,Total Timesteps,Current Session,Accuracy,Negative %,Reward,Profit,Weighted Proft,Next,Next Weight
02:53,2170000,400000,3.570400230348402,28.649582493521454,371.0258418874829,15.000874000885604,15.323877515611866,VLO,10
03:11,2220000,450000,3.2824647279009502,28.70716959401094,347.3754584718047,14.685361717424302,14.322161266193138,NRG,5
03:29,2270000,500000,3.599193780593147,28.275266340339765,386.23614692812026,16.36212167111699,15.974371501278672,MPC,5
03:46,2320000,550000,3.9159228332853444,25.42470486610999,406.5835854943195,17.290939169228956,16.824545859262702,BLK,1
04:04,2370000,600000,4.031097034264325,26.288511373452344,438.3507289665242,18.179725941234175,18.10496215525802,NOW,3
04:21,2420000,650000,4.031097034264325,30.80909876187734,409.85066162479393,16.722197191871174,16.848991337050943,ENPH,10
04:39,2470000,700000,4.232651885977541,31.672905269219694,435.2737715843115,17.98533050783939,17.958496716446295,CDW,7
04:57,2520000,750000,4.088684134753815,24.96400806219407,431.3760432398046,18.118655960986427,17.784601292646947,GM,4
05:14,2570000,800000,4.0023034840195795,27.325079182263174,436.4606671252475,17.698458816714485,18.001861788881836,RF,6
05:32,2620000,850000,4.0023034840195795,26.778001727613017,457.37379311852453,18.28298015334099,18.901186399268884,GWW,6
05:50,2670000,900000,4.05989058450907,23.783472502159515,477.08287631090417,19.37252674063214,19.73974985418847,HD,4
06:07,2720000,950000,4.088684134753815,30.722718111143106,468.5644777724837,18.769808432643817,19.398015084840914,ENPH,10
06:25,2770000,1000000,4.203858335732796,35.416066801036564,435.786330631055,17.2248394993173,17.95174776983114,MCK,3
06:43,2820000,1050000,4.232651885977541,28.390440541318746,469.28339927570556,18.782245616504717,19.366841471881052,MRNA,9
07:00,2870000,1100000,4.11747768499856,31.09703426432479,391.3813348649323,15.93716990083412,16.053641232466422,MRNA,9
07:18,2920000,1150000,4.3478260869565215,29.570976101353295,486.5875111768918,19.56153056603608,20.1586581976718,ENPH,10
07:36,2970000,1200000,4.3478260869565215,32.42153757558307,483.115041180721,19.375967486607077,20.040250649406463,BK,8
07:53,3020000,1250000,4.463000287935502,25.251943564641522,488.08227796616615,20.011708844831734,20.2744620240357,NI,10
08:11,3070000,1300000,4.434206737690757,32.50791822631731,480.2695695571644,19.40367814025988,19.911444704271865,NTAP,8
08:29,3120000,1350000,4.376619637201267,34.09156348977829,455.8971109498331,18.47878295992986,18.80546698359318,ZTS,1
08:47,3170000,1400000,4.376619637201267,31.9320472214224,469.6132411691609,18.78902362566377,19.3388357355117,NCLH,10
09:04,3220000,1450000,4.549380938669738,30.69392456089836,467.3185073858708,18.46709362892036,19.229988628000886,WMB,10
09:22,3270000,1500000,4.319032536711777,33.94759573855456,462.1742010068918,18.449841546473255,19.058658585027782,ECL,1
09:40,3320000,1550000,4.578174488914484,27.728188885689605,502.87568736741287,20.239202501436505,20.76625290055035,CMI,7
09:58,3370000,1600000,4.606968039159228,35.099337748344375,460.4778038963024,18.302199741804902,18.985626789568485,VZ,1
10:16,3420000,1650000,4.3478260869565215,31.557731068240713,462.0446787285915,18.330068432003088,19.018895743384025,ABT,9
10:34,3470000,1700000,4.635761589403973,33.227756982435935,496.5598354209545,19.711307688049654,20.531775312869907,NOC,8
10:52,3520000,1750000,4.405413187446012,34.062769939533545,485.5001340119153,19.15086197428709,20.050947629325794,MAS,7
15:01,3570000,0,4.491793838180247,34.6098473941837,466.19219154636096,18.48533261545495,19.24313507750381,PSX,10
15:19,3620000,50000,4.578174488914484,35.32968615030233,478.96616587311036,18.88669490701022,19.75904476619062,ABT,9
