Time,Total Timesteps,Current Session,Accuracy,Negative %,Reward,Profit,Weighted Proft,Next,Next Weight
00:39,2300000,2300000,7.9470198675496695,23.380362798733085,767.320543138473,33.958512855254746,31.970085585507082,C,5
00:58,2350000,2350000,8.378923121220847,23.322775698243596,778.214351098649,34.476963573408376,32.41041128185535,UBER,8
01:18,2400000,2400000,8.29254247048661,22.74690469334869,776.1785333886031,34.39823863353514,32.32640406408937,WAB,2
01:38,2450000,2450000,8.17736826950763,23.150014396775124,777.8163322983376,34.68150881333645,32.376151927917434,EFX,1
01:58,2500000,2500000,8.263748920241866,25.165562913907287,767.3549659431659,33.85337954552394,31.920189911963025,AMCR,4
02:18,2550000,2550000,8.06219406852865,24.503311258278146,776.2514646040084,34.08361708721547,32.26691146080756,VLTO,6
02:37,2600000,2600000,8.033400518283905,23.034840195796143,783.8527324970279,34.574574028105715,32.601485831133495,WFC,3
02:57,2650000,2650000,8.206161819752374,24.90642096170458,769.557818189086,33.49652947355329,32.007359633016954,NEM,10
03:17,2700000,2700000,7.975813417794414,23.5819176504463,785.6210755521575,34.50552130760132,32.67426879005433,DOW,2
03:37,2750000,2750000,7.918226317304923,25.251943564641522,774.7717455813811,33.908886690214956,32.17011197307383,BAX,1
03:56,2800000,2800000,8.11978116901814,24.12899510509646,790.2001310208924,34.71583129030824,32.87676315829193,KMB,1
04:16,2850000,2850000,7.918226317304923,23.178807947019866,784.6289460968864,34.61121431788633,32.627366342586186,WHR,1
04:36,2900000,2900000,8.148574719262886,22.948459545061905,799.182475491013,35.082749632953615,33.244357737341936,BRO,1
04:56,2950000,2950000,8.11978116901814,23.668298301180535,792.7554787962196,34.60435806672354,32.985002805475105,MAR,4
05:15,3000000,3000000,8.090987618773395,22.689317592859197,790.389367553698,34.73610204503196,32.87684330501697,FE,1
05:35,3050000,3050000,8.090987618773395,23.5819176504463,788.5585455847429,34.51207264640807,32.81590689537263,FTNT,8
05:55,3100000,3100000,8.263748920241866,24.013820904117477,785.2135736447888,34.157568879267856,32.64260867720084,ALB,3
06:14,3150000,3150000,8.033400518283905,22.458969190901236,786.2288260469669,34.65307146400762,32.70547048424855,LW,2
06:34,3200000,3200000,8.206161819752374,23.610711200691046,783.645328977933,33.97342461622816,32.58455553668425,VLTO,2
06:54,3250000,3250000,8.350129570976101,23.409156348977827,782.3109225994294,34.48831972811361,32.54306592220174,INVH,7
07:14,3300000,3300000,8.378923121220847,21.537575583069394,800.953144652152,35.33002830764749,33.34890474336471,KEYS,2
07:33,3350000,3350000,8.206161819752374,24.272962856320184,782.2703648169208,34.066887676350994,32.5398358363592,COST,1
07:53,3400000,3400000,8.11978116901814,23.293982147998847,798.4570195415107,35.090058868322146,33.202943371063846,DOW,2
08:13,3450000,3450000,8.465303771955082,23.380362798733085,798.704440004332,34.9117416884438,33.2020610369018,ADM,6
08:32,3500000,3500000,8.465303771955082,25.309530665131007,785.7331798092318,33.94623825061585,32.66031526928306,TMO,7
08:52,3550000,3550000,8.522890872444572,23.322775698243596,791.8842676956924,34.41525346649284,32.89857550501853,DXCM,10
09:12,3600000,3600000,8.551684422689318,22.80449179383818,799.3022451777164,34.671745757683574,33.24636365230311,DXCM,10
09:32,3650000,3650000,8.638065073423554,23.150014396775124,816.391204571529,35.32217502960959,33.933216879731596,DXCM,10
09:51,3700000,3700000,8.695652173913043,23.495536999712062,818.43973051046,35.113232356840435,34.01839519994839,HBAN,6
10:11,3750000,3750000,8.666858623668299,23.006046645551397,814.3231726973083,35.09607794804301,33.84478724148682,FTNT,8
10:31,3800000,3800000,8.609271523178808,22.890872444572416,818.3784166865552,35.32106520549854,34.026219890863274,DXCM,10
10:50,3850000,3850000,8.753239274402533,22.86207889432767,828.4539673566935,35.76863145584236,34.40874617836093,DXCM,10
11:10,3900000,3900000,8.580477972934062,22.14224013820904,820.8618013240623,35.454792776573555,34.11101087439327,DXCM,10
11:30,3950000,3950000,8.522890872444572,22.919665994817162,824.8239336009764,35.53552145553602,34.30141538372105,DXCM,10
11:50,4000000,4000000,8.83961992513677,23.5819176504463,826.1284555155096,35.52325360614741,34.32924316678968,DXCM,10
12:11,4050000,4050000,8.494097322199828,24.244169306075438,808.6586703128779,34.51057933674898,33.566982313050616,DXCM,10
12:31,4100000,4100000,8.551684422689318,23.09242729628563,820.3520784939664,35.07181799938517,34.087638828835686,DXCM,10
12:52,4150000,4150000,8.465303771955082,23.841059602649008,799.3910093534791,34.21573364793303,33.13162055379195,TSLA,6
13:13,4200000,4200000,8.465303771955082,23.293982147998847,812.5228461902913,35.2700878246635,33.74039823377574,DXCM,10
13:33,4250000,4250000,8.638065073423554,23.783472502159515,829.9251402350948,35.919052148178736,34.454707503588615,PEP,9
13:53,4300000,4300000,8.810826374892024,22.86207889432767,830.561693677177,36.12267240232051,34.49687242367336,FDX,10
